cebel,xu1bu1l
cebelikum,xu1bu1lfo2wm
cebine koymak,xu1bu2bu1bo1h fo2wmfo2
cebr etmek,xu1bu1re
cebr-i nefs etmek,xu1bu1r bo1fo1s e
cebr,xu1bu1r
cebren almak,xu1bu1reo44 elmfo2
cebren kabûl ettirmek,xu1bu1reo44 fo2bu1wl ebu2bo2drmk
cebren,xu1bu1reo44
cebîn,xu1bu1bu2bo1
ced,xu1d
cedd u cihet,xu1dwxu1hd
cedd,xu1d
cedvel şeklinde,xu1dwl so3klbo1dh
cedvel,xu1dwl
cedîd u mücedded,xu1dbu2dwmxo1dd
cedîd,xu1dbu2d
cefâ,xu1fo1e
cefâkâr,xu1fo1eker
cefâkâr,xu3fo1eker
cehennem ol,xu1hbo1m ewl
cehennem olmak,xu1hbo1m ew
cehennem taşı,xu1hbo1m teso3y
cehennem,xu1hbo1m
cehenneme göndermek,xu1hbo1mh kwbo1drmk
cehennemlik,xu1hbo1mlk
cehennemî,xu1hbo1my
cehl,xu1hl
cehran,xu1hreo44
cehren,xu1hreo44
cehâlet,xu1helbo2
cek,xu1k
celb etmek,xu1lbu1 e
cellad,xu1led
cellâd,xu1led
celî,xu1ly
cem' etmek,xu1ma e
cem' olmak,xu1ma ew
cem',xu1ma
cem'en,xu1maeo44
cemiyyet,xu1mabu2bo2
cemiyyet,xu1mbu2abo2
cemm-i gafîr,xu1m ao1fo1bu2r
cemâ'at,xu1meabo2
cemâat,xu1meabo2
cemî',xu1mbu2a
cemî'en,xu1mbu2aeo44
cenaze alayı,xu1bo1ero1h elebu2y
cenb,xu1bo1bu1
cendel,xu1bo1dl
cendere,xu1bo1drh
cendereden geçirmek,xu1bo1drh dbo1 kxu3wrmk
cenge başlamak,xu1bo1kh bu1eso3lemfo2
cenge mezûn bâzirgân gemisi,xu1bo1kh meo5do1wbo1 bu1ero1rkebo1 kmbu2sy
cenk etmek,xu1bo1k e
cenk gemisi,xu1bo1k kmbu2sy
cenk,xu1bo1k
cenkçi,xu1bo1kxu1y
cennet,xu1bo1bo2
cenâh,xu1bo1ex
cenân,xu1bo1ebo1
cenâze alayı,xu1bo1ero1h elebu2y
cenâze defni,xu1bo1ero1h dfo1bo1y
cenâze,xu1bo1ero1h
cenîn,xu1bo1bu2bo1
cenûb,xu1bo1wbu1
cenûbî,xu1bo1wbu1y
cep harçlığı,xu1bu2bu1 xo1rxu1lao1y
cep,xu1bu2bu1
cephe,xu1bu1hh
cephâne,xu1bu1xo1ebo1h
cerbeze,xu1rbu1ro1h
cerbezeli,xu1rbu1ro1h lw
cereyân etmek,xu1rbu2ebo1 e
cerh etmek,xu1rx e
cerh,xu1rx
cerr-i eskâl kuvveti,xu1rebo3fo2el fo2wbo2y
cerrah,xu1rex
cerrâh,xu1rex
cerâhat akmak,xu1rexbo2 efo2mfo2
cerâhat toplanmak,xu1rexbo2 twbu3lebo1mfo2
cerâhat,xu1rexbo2
cerâhat,xrexbo2
cerîde,xu1rbu2dh
cerîme almak,xu1rbu2mh elmfo2
cerîme alınmak şartıyla,xu1rbu2mh elbo1mfo2 so3rtbu2lh
cerîme,xu1rbu2mh
cesed-i fânî,xu1sd fo1ebo1y
cesed,xu1sd
ceste ceste,xu1sbo2h xu1sbo2h
cesâret etmek,xu1serbo2 e
cesâret etmek,xo1serbo2 e
cesâret vermek,xu1serbo2 wbu2rmk
cesâret,xu1serbo2
cesâretli,xu1serbo2lw
cesâretsiz,xu1serbo2sro1
cesîm,xu1sbu2m
cesûr,xu1swr
cetvel tahtası,xu1dwl bo2xo1bo2h sy
cetvel,xu1dwl
cevap vermek,xu1webu1 wbu2rmk
cevher,xu1whr
ceviz,xu1wro1
cevz-i bevvâ,xu1wro1bu1we
cevâb etmek,xu1webu1 e
cevâb vermek,xu1webu1 wbu2rmk
cevâb,xu1webu1
cevâhir,xu1wehr
cevâhirci,xu1wehrxu1y
cevânib,xu1webo1bu1
cevâz vermek,xu1wero1 wbu2rmk
cevâz,xu1wero1
ceyb,xu1bu2bu1
ceylân,xu1bu2rebo1
ceyran (ceylan),xu1bu2rebo1
ceyrân,xu1bu2rebo1
cezb etmek,xu1do1bu1 e
cezb etmek,xu1ro1bu1 e
cezm,xu1ro1m
cezr u medd,xu1do1rwmd
cezr-i asamm,xu1do1rezm
cezr,xu1do1r
cezr,xu1ro1r
cezve,xu1ro1wh
cezâ,xu1ro1e
cezâsına hükmetmek,xu1ro1esbo1h xkm e
cezâsını vermek,xu1ro1esbo1y wbu2rmk
cezîre,xu1ro1bu2rh
cibillet,xu1bu1lbo2
cibillî,xu1bu1ly
cicili,xu1bu2xu1bu2lw
ciddî,xu1dy
cidâr,xu1der
cifre,xu1fo1rh
cihet,xu1hbo2
cihetine doğru,xu1hbo2bo1h twao1ry
cihâz (çehiz),xu1hero1
cihâz (çeyiz) vermek,xu1hero1wbu2rmk
cilalı,xu1lelw
cild,xu1ld
cilt,xu1ld
ciltlemek,xu1ldlmk
cilve etmek,xu1lwh e
cilve,xu1lwh
cilvekâr,xu1lwh ker
cilvekârâne,xu1lwh kerebo1h
cilâ etmek,xu1le e
cilâ vermek,xu1lewbu2rmk
cilâ,xu1le
cimri,xu1mry
cimâ' etmek,xu1mea e
cimâ',xu1mea
cimşir,xu3mso3bu2r
cin akıllı,xu1bo1 afo2llw
cinnet getirmek,xu1bo1bo2 kbo2wrmk
cinnet,xu1bo1bo2
cins cins ayırmak,xu1bo1s xu1bo1s ebu2rmfo2
cins,xu1bo1s
cinâyet etmek,xu1bo1ebu2bo2 e
cinâyet,xu1bo1ebu2bo2
cirit,xu1rbu2d
cirm,xu1rm
cisim,xu1sm
cism-i mermi,xu1sm mrmy
cism,xu1sm
cismânî,xu1smebo1y
civa,xu1bu2wh
civadira,xu1wedrh
civarında,xu1werbo1dh
civata,xu1webo2h
civata,xu1bu2weth
civân,xu1webo1
civânlık,xu1webo1lfo2
civâr kuyu,xu1werkwbu2y
civâr,xu1wer
civârda olan,xu1werdh ewlebo1
civârda,xu1werdh
civârlar,xu1werlr
civârına,xu1werbu2bo1h
civârında olmak,xu1werbo1dh ew
civârında,xu1werbo1dh
cizye tayîn etmek,xu1ro1bu2h bo2abu2bu2bo1 e
cizye,xu1ro1bu2h
ciğer köşe,xu1kr kwso3h
ciğer miğer,xu1krmkr
ciğer-sûz,xu1kr swro1
ciğer,xu1kr
coğrafya,xu1ao1refo1bu2e
coşkun,xu1wso3fo2wbo1
cul,xu1l
cum'a günü,xu1mah kwbo1y
cum'a,xu1mah
cuma-ertesi,xu1mah ebu2rbo2sy
cumaertesi,xu1ma ebu2rbo2sy
cumhurcu,xu1mhwrxu1y
cumhûr,xu1mhwr
cunha sâhibi,xu1bo1xh zexbu1y
cunha,xu1bo1xh
cunhasını isbât etmek,xu1bo1xh sbo1y ebo3bu1ebo2 e
cunhâ etmek,xu1bo1xu1h e
câdde,xu1edh
câhil,xu1ehl
câiz kılmak,xu1ebo5ro1 fo2bu2lmfo2
câiz,xu1ebo5ro1
câize,xu1ebo5ro1h
câmi,xu1ema
cânbâz,xu1ebo1bu1ero1
cânib,xu1ebo1bu1
cânı istemek,xu1ebo1y esbo2mk
cânını almak,xu1ebo1bo1y elmfo2
câr,xu1er
câriye,xu1erbu2h
cârî,xu1ery
cârşeb,xu1erso3bu1
câsûs,xu1esws
câsûsluk yapmak,xu1eswslfo2 e
câvidânî,xu1ewdebo1y
cây-i suâl,xu1ey swo5el
câygîr olmak,xu1ebu2kbu2rew
câyi',xu1eya
câzib,xu1edo1bu1
câzib,xu1ero1bu1
câzibe,xu1ero1bu1h
cömerd,xu1wmrd
cömert,xu1wmrd
cömertlik,xu1wmrdlk
cû',xu1wa
cübbe,xu1bu1h
cübn,xu1bu1bo1
cüce,xu1wxu1h
cüderî,xu1dry
cüdeyy,xu1dy
cülûs etmek,xu1lws e
cülûs,xu1lws
cümle,xu1mlh
cümleten satıp def' etmek,xu1mlho2 zebo2wbu1 dfo1a e
cünbüş,xu1bo1bu1so3
cünbüşlü,xu1bo1bu1so3lw
cündi,xu1bo1dy
cündilik,xu1bo1dbu2lk
cünha,xu1bo1xu1h
cünha,xu1bo1xh
cünhalı,xu1bo1xh lw
cünûn,xu1bo1wbo1
cür'et etmek,xu1rbo5bo2 e
cür'et,xu1rbo5bo2
cüret etmek,xu1rbo5bo2 e
cürh etmek,xu1rx e
cürh,xu1rx
cürha,xu1rxh
cürm,xu1rm
cürûf,xu1rwfo1
cüz',xu1ro1c
cüz'i mürekkeb,xu1ro1cmrkbu1
cüz'ice,xu1ro1bo5bu2xu1h
cüz'î bir şey,xu1ro1bo5y bu1rso3y
cüz'î yara etmek,xu1ro1bo5y bu2erh e
cüz'î,xu1ro1bo5y
cüz'î,xu1ro1bo5y so3y
cüz'îce bir renk vermek,xu1ro1bo5bu2xu1h bu1rrbo1k wbu2rmk
cüzdan,xu1ro1debo1
cılk,xu1lfo2
cımbız,xu1mbu1ro1
cızlamak,xu1ro1lemfo2
da'va vekîli,dawy wkbu2ly
da'va,dawy
da'vet etmek,dawbo2 e
da'vet,dawbo2
da,dh
dad,ded
dada,dede
dadı,dedy
daha alçak,dhe elxu3fo2
daha az,dhe ero1
daha aşağı,dhe eso3eao1y
daha beter etmek,dhebu1bo2re
daha beter,dhe bu1bo2r
daha bir yoluna koymak,dhebu1rbu2wlbo1h fo2wmfo2
daha fena etmek,dhefo1bo1e e
daha fena,dhefo1bo1e
daha güzel,dhe kwro1l
daha iyi,dhe ebu2w
daha küçük,dhekxu3wk
daha okumak,dhe ewfo2wmfo2
daha sonra,dhezkrh
daha uzak,dhe ewro1efo2
daha uzun,dhe ewro1wbo1
daha vakit var,dhewfo2bo2 wer
daha ziyâde,dhero1bu2edh
daha âlâ,dhe eale
daha çok,dhexu3wfo2
daha ötede,dhe ewbo2h dh
daha öteye,dhe ewbo2h bu2h
daha,dhe
dahi,dxo1y
dahli olmak,dxo1ly ew
dakk etmek,dfo2 e
dakîk,dfo2bu2fo2
dakîka,dfo2bu2fo2h
dal sürmek,del swrmk
dal,del
dalak,dlefo2
daldan yetiştirmek,deldbo1 bu2bo2so3drmk
daldırmak,deldrmfo2
daldırmak,teldrmfo2
dalga köpüğü,telao1h kbu3wky
dalga,telao1h
dalgaların yürüyüp çekilmesi,telao1h lrk bu2wrwbu2wbu1 xu3klmsy
dalgalatmak,telao1h lbo2mfo2
dalgalı,telao1h lw
dalgın,delao1bu2bo1
dalgıç,delao1bu2xu3
dalkavuk,delfo2ewfo2
dalkavukluk etmek,delfo2ewfo2lfo2 e
dallanmak,dellbo1mfo2
dalları hep budanmış ağaç,dellry hbu3 bu1wdebo1mso3 eao1exu1
dallarını bir resme koymak,dellrbu2bo1y bu1rrsmh fo2wmfo2
dalmak,delmfo2
dalyan,delbu2ebo1
dalâl,zo1lel
dalâlet,zo1lelbo2
dalına binmek,delbo1h bu1bo1mk
dalış,delso3
dam,dem
dama tahtası,demh bo2xo1bo2h sy
dama,demh
damar,tmr
damarlı,tmrlw
damasko,demesfo2w
damat,demed
damga vurmak,bo2mao1e ewrmfo2
damga,bo2mao1e
damla,tmlh
damlamak,tmlemfo2
dan başka,dbo1 bu1so3fo2h
dan evvel,dbo1 ewl
dan fazla,dbo1 fo1zo1lh
dan gayri,dbo1 ao1bu2ry
dan mâ'adâ,dbo1 meade
dan mâadâ,dbo1 meade
dan sonra,dbo1mkrh
dan ziyâde,dbo1 ro1bu2edh
dan,dbo1
dana eti,debo1h ebo2y
dana,debo1h
dantela,debo1bo2lh
danışmak,debo1so3mfo2
dar sokak,derzwfo2efo2
dar yol,derbu2wl
dar,der
dara,derh
daralmak,derelmfo2
daraltmak,derelbo2mfo2
daraltmak,derlbo2mfo2
darası çıkmış,derh sy xu3bu2fo2mso3
darağacı,dereao1exu1y
darb etmek,zo1rbu1 e
darb-ı mesel,zo1rbu1 mbo3l
darb,zo1rbu1
darbe,zo1rbu1h
daresi çıkmamış,derh sy xu3bu2fo2memso3
dargın karı,derao1bu2bo1 fo2ery
dargın,derao1bu2bo1
dargınlık hâli,derao1bu2bo1lfo2 xely
dargınlık,derao1bu2bo1lfo2
darphâne,zo1rbu1xo1ebo1h
darçın (tarçın),derxu3bu2bo1
darı,dery
darılmak,der
darılmak,derlmfo2
darılmaz,derlmro1
darılmış,derlmso3
darıltmak,derlbo2mfo2
darılıp karşılığını etmek,derbu2lwbu1 fo2erso3bu2lao1bo1y e
dava etmek,dawy e
dava fasl etmek,dawy fo1zl
dava vekîli,dawy wkbu2ly
dava-yı amelî,dawey amly
dava-yı nazarî,dawey bo1to1ry
dava,dawy
davacı olmak,dawexu1y ew
davacı,dawexu1y
davar,twer
davasında olmak,dawesbo1dh ew
davayı fasl etmek,dawebu2y fo1zl e
davet etmek,dawbo2 e
davet-i kalbiyye,dawbo2 fo2lbu1bu2h
davet,dawbo2
davetle cem' etmek,dawbo2lh xu1ma e
davlumbaz,dewlmbu1ero1
davranmak,dewrebo1mfo2
davranmak,dewrbo1mfo2
davul,tewl
dawn,
day,dey
dayak atmak,tbu2efo2 ebo2mfo2
dayak,tbu2efo2
dayamak,tbu2emfo2
dayanacak nesne,tbu2ebo1h xu1fo2 bo1sbo1h
dayandırmak,tbu2ebo1drmfo2
dayanmak,tbu2ebo1mfo2
dayanmamak,tbu2ebo1memfo2
dayanıklı,tbu2ebo1fo2lw
dayanıklık,tbu2ebo1fo2lfo2
dayanır,tbu2ebo1wr
daye,debu2h
dayı oğlu,dey ewao1ly
dağ adamı,teao1 edmy
dağ ahâlisi,teao1 ehelbu2sy
dağ gibi adam,teao1 kbu1y edm
dağ,deao1
dağ,teao1
dağlamak,deao1lemfo2
dağlık yere mahsûs,teao1lfo2 bu2rh mxo1zwz
dağlık yerler,teao1lfo2 bu2rlr
dağî,teao1y
dağılmak,deao1lmfo2
dağılmak,teao1lmfo2
dağınık gitmek,teao1bo1fo2 kbo2mk
dağıstân,teao1sbo2ebo1
dağıtmak,deao1bo2mfo2
dağıtmak,teao1bo2mfo2
de bakalım,dy bu1fo2elm
de,dh
de,dy
debbâğ,dbu1eao1
debbâğhâne kuyusu,dbu1eao1xo1ebo1h fo2wbu2wsy
debbâğhâne,dbu1eao1 xo1ebo1h
debdebe,dbu1dbu1h
deccâl,dxu1el
dede,ddh
dedenin babası,ddh bo1k bu1ebu1esy
def' etmek,dfo1a e
def' olunmuş,dfo1a ewlbo1mso3
def',dfo1a
def'a,dfo1ah
defn etmek,dfo1bo1 e
defn,dfo1bo1
defne,dfo1bo1h
defnetmek,dfo1bo1 e
defter,dfo1bo2r
deftere geçirmek,dfo1bo2rh kxu3wrmk
defterhâne,dfo1bo2rxo1ebo1h
defîne,dfo1bu2bo1h
deh,dh
dehrî,dhry
dehân,dhebo1
dehüm,dhm
dehşet,dhso3bo2
dek,dk
deli gibi söylenmek,dly kbu1y swbu2lbo1mk
deli olmak,dly ew
deli saçması,dly zexu3mh sh
deli,dly
deli,dlbu2
delice,dlbu2xu1h
delik,dlbu2k
delik,dlbu2lk
delikanlı,dlbu2fo2ebo1lw
delilik etmek,dlbu2lk e
delilik,dlbu2lk
delisi,dlbu2sy
dellâl (tellal),dlel
dellâl,dlel
delmek,dlmk
delâlet etmek,dlelbo2 e
delâlet,dlelbo2
delîl,dlbu2l
dem',dma
dem'a,dmah
dem,dm
demek istemek,dbu2mk esbo2mk
demek,dbu2mk
demet,dmbo2
demevî,dmwy
demir almak,bo2bu2mwrelmfo2
demir atmak,bo2bu2mwrebo2mfo2
demir kaldırmak,bo2bu2mwrfo2eldrmfo2
demir kazık,bo2bu2mwr fo2ero1fo2
demir kol,bo2bu2mwrfo2wl
demir tel,bo2bu2mwrbo2l
demir yeri,bo2bu2mwrbu2ry
demir,bo2bu2mwr
demirbozan,bo2bu2mwrbu1wro1ebo1
demirci dükkânı,bo2bu2mwrxu1y dkebo1y
demirci ocağı,bo2bu2mwrxu1y ewxu1eao1y
demirci,bo2bu2mwrxu1y
demirci,dmbu2rxu1y
demirde yatmak,dmbu2rdh bu2ebo2mfo2
demirhindi,bo2mrhbo1dy
demirlemek,bo2bu2mwrlmk
demirleyecek yer,bo2bu2mwrlbu2h xu1k bu2r
demirli,bo2bu2mwrlw
demiryol,bo2bu2mwrbu2wl
den beri,dbo1bu1rw
dendân,dbo1dem
dendâne,dbo1debo1h
deneme,dbo1h mh
denemek,dbo1h mk
denenilmemiş,dbo1bo1lmemso3
deneyiş,dbo1h bu2so3
dengini düzeltmek,dbo1kbo1y dwro1lbo2mk
deniz hırsızı,dkro1 xo1rsro1y
deniz hırsızı,dkro1xo1rsro1y
deniz kaplubağası,dkro1 fo2ebu3lwbu1ao1h sy
deniz kenarı,dkro1kbo1ery
deniz kenârı,dkro1 kbo1ery
deniz kıyısı,dkro1fo2bu2bu2sy
deniz seferi,dkro1sfo1ry
deniz suyu,dkro1 zwbu2y
deniz tutması,dkro1twbo2msy
deniz tutmuş,dkro1twbo2mso3
deniz,dkro1
denizde kara görünmek,dkro1dh fo2rh kwrbo1mk
denizde,dkro1dh
denize indirmek,dkro1h ebo1drmk
denize,dkro1h
denizin yağmur gibi fırlayan köpüğü,dkro1k bu2ao1mwrkbu1y fo1rlebu2ebo1 kbu3wky
denk etmek,dbo1k e
denk,dbo1k
denî,dbo1y
der iken,dbu2rebu2kbo1
der-akab,drafo2bu1
der-anbar etmek,drebo1bu1ere
der-hast,drxo1wesbo2
der-hâtır etmek,drxo1etre
der-niyâm etmek,drbo1bu2em e
der-pîş etmek,drbu3bu2so3 e
der,dr
derbeder,drbu1dr
derbend,drbu1bo1d
derbân,drbu1ebo1
derc etmek,drxu1 e
derd çekmek,drdxu3kmk
derd-alûd,drdelwd
derd-nâk,drdbo1ek
derd,drd
derdini söylemek,drdbu2bo1y swbu2lmk
derdmend,drdmbo1d
dere,drh
derece-i harâret,drxu1hcxrerbo2
derece,drxu1h
dereotu,drh ewbo2y
derhâl,drxel
deri,dry
dericik,drbu2xu1k
derin,drbu2bo1
derinlik,drbu2bo1lk
derisini soymak,drbu2sbo1y zwbu2mfo2
derk etmek,drk e
dermiyân etmek,drmbu2ebo1 e
derpîş etmek,drbu3bu2so3 e
ders vermek,drs wbu2rmk
ders-i âmm,drsaem
ders,drs
dert,drd
dertli,drdew
dertli,drdlw
deruhde etmek,drahdh e
derya-ı sahâvet,drbu2ey sxo1ewbo2
deryâ,drbu2e
derîn,drbu2bo1
derûn,drwbo1
derûnî,drwbo1y
derûnünde,drwbo1bo1dh
derûnüne,drwbo1bo1h
deskere,dskrh
dest,dsbo2
deste,dsbo2h
destek vurmak,dsbo2k ewrmfo2
destek,dsbo2k
destemora,dsbo2h mwrh
destere,dsbo2rh
destgâh (tezgâh),dsbo2keh
destgâh,dsbo2keh
desti,dsbo2y
destkâre,dsbo2kerh
desîse,dsbu2sh
deve kuşu,dwh fo2wso3y
deve,dwh
devedikeni,dwh dbu2kbo1y
deverân etmek,dwrebo1 e
deverân,dwrebo1
devirip düşürmek,dwbu2rwbu1 dwso3wrmk
devirmek,dwbu2rmk
devlet hizmeti,dwlbo2 xo1dmbo2y
devlet hâini,dwlbo2 xo1ebo5bo1y
devlet-i Osmaniyye,dwlbo2 abo3mebo1bu2h
devlet-i aliyye,dwlbo2 albu2h
devlet-i âli osman,dwlbo2 el abo3mebo1
devlet,dwlbo2
devlete edilen hıyânet,dwlbo2h ebu2dbu2lbo1 xo1bu2ebo1bo2
devletine hâin,dwlbo2bo1h xo1ebo5bo1
devr etmek,dwre
devr,dwr
devretmek,dwre
devrilerek,dwrbu2lh rk
devrilip düşmek,dwrbu2lwbu1 dwso3mk
devrilmek,dwrbu2lmk
devrî,dwry
devvâr,dwer
devâ,dwe
devâm etmek,dwem e
devâm,dwem
devşirilmek,dwso3bu2rlmk
devşirip sandığa koymak,dbu2wso3rwbu1 zbo1dwfo2h fo2wmfo2
devşirmek,dwso3bu2rmk
devşirmek,dbu2wso3rmk
dey bakalım,dy bu1fo2elm
dey imdi,dy emdy
dey,dy
deyi satmak,dbu2wzebo2mfo2
deyivermek,dbu2wwbu2rmk
deyn,dbu2bo1
deynek,dbu2bo1k
deyni olmak,dbu2bo1y ew
deyr,dbu2r
deyyus,dbu2wbo3
değer,dkr
değerli,dkrlw
değirmen,dkrmbo1
değirmenci,dkrmbo1xu1y
değirmi,dkrmy
değiş etmek,dbu2kso3 e
değiş,dkso3
değiş,dbu2kso3
değişir,dbu2kso3r
değişiş,dkso3so3
değişiş,dbu2kso3so3
değişme,dkso3mh
değişme,dbu2kso3mh
değişmek,dkso3mk
değişmek,dbu2kso3mk
değişmez,dbu2kso3mro1
değiştirmek,dkso3drmk
değiştirmek,dbu2kso3drmk
değmede,dkmh dh
değmek,dkmk
değmek,dbu2kmk
değmez,dkmro1
değnek,dbu2bo1k
deşmek,dso3mk
deşt,dso3bo2
deştî,dso3bo2y
dibe dokunmak,dbu2bu1h dwfo2bo1mfo2
dibe çökmek,dbu2bu1h xu3wkmk
dibek eli,dbu2bu1k ely
dibekte dövmek,dbu2bu1kdh dwkmk
dibâgat etmek,dbu1eao1bo2 e
dibâgat kabûl etmek,dbu1eao1bo2 fo2bu1wl e
dibâgat terbiyesi,dbu1eao1bo2 bo2rbu1bu2h sy
dik bakmak,dbu2k bu1efo2mfo2
dik yukarıda,dbu2k bu2wfo2erbu2dh
dik,dk
dik,dbu2k
diken,dbu2kbo1
dikenli,dbu2kbo1lw
dikilmek,dbu2klmk
dikip yetiştirmek,dbu2kwbu1 bu2bo2so3drmk
dikiş dikmek,dkso3 dkmk
dikiş yeri,dkso3 bu2ry
dikiş,dkso3
dikkat etmek,dfo2ebo2 e
dikkat etmek,dfo2bo2 e
dikkat etmez,dfo2bo2 ebu2bo2mro1
dikkat,dfo2bo2
dikkate şâyân,dfo2bo2h so3ebu2ebo1
dikkatli,dfo2bo2lw
dikkatsiz yazmak,dfo2bo2sro1bu2ero1mfo2
dikkatsiz,dfo2bo2sro1
dikkatsizlik,dfo2bo2sro1lfo2
dikmek,dkmk
dikmek,dbu2kmk
dil,dl
dilbalığı,dl bu1elao1y
dilber,dlbu1r
dilcik,dlxu1k
dilemek,dbu2lh mk
dilenci,dbu2lbo1xu1y
dilenmek,dbu2lbo1mk
dili tutulmak,dly twbo2lmfo2
dili tutulması,dly twbo2lmsy
dili tutulmuş,dly twbo2lmso3
dilim dilim kesmek,dlbu2m dlbu2m ksmk
dilim,dlbu2m
dilim,dbu2lm
dilini tutmak,dlbo1y twbo2mfo2
dilsiz,dlsro1
dilâver,dlewr
dimâğ,dmeao1
din,dbu2bo1
dindâr,dbu2bo1der
dinendirmek,dbu2bo1bo1drmk
dinenmek,dbu2bo1bo1mk
dingil,dbo1kl
dininden dönmek,dbu2bo1bo1dbo1 dwbo1mk
dinle,dklh
dinlemek,dklh mk
dinlememek,dklh memk
dinlememiş,dbu2bo1lmemso3
dinletmek,dklbo2mk
dinleyen,dklbu2ebo1
dinmek,dbu2kmk
dinsiz,dbu2bo1sro1
dinsizlik,dbu2bo1sro1lk
dinç,dbo1xu1
dip,dbu2bu1
dipsiz,dbu1sro1
dipsiz,dbu2bu1sro1
dipsizlik,dbu2bu1sro1lk
dipten ayırmak,dbu2bu1dbo1 ebu2rmfo2
dipçik,dbu2bu1xu1k
direk,dbu2rk
dirhem,drhm
diri,dbu2ry
dirilmek,dbu2rlmk
diriltmek,dbu2rlbo2mk
dirsek,drsk
dirsek,dbu2rsk
dirâyet,drebu2bo2
dirâyetkârâne,drebu2bo2kerebo1h
dirâyetli,drebu2bo2lw
dirâyetsiz,drebu2bo2sro1
dirîg,drbu2ao1
ditilmiş keten,dbu2bo2lmso3 kbo2ebo1
ditmek,dbo2mk
divanhâne,dbu2webo1xo1ebo1h
divâne,dbu2webo1h
divâr,dbu2wer
divârcı,dbu2werxu1y
diyecek,dbu2h xu1k
diyet,dbu2bo2
diyânet,dbu2ebo1bo2
diyâr,dbu2er
diz bağı,dbu2ro1 bu1eao1y
diz kapağı,dbu2ro1fo2bu3eao1y
diz çökmek,dbu2ro1xu3wkmk
diz,dbu2ro1
dizgin,dbu2ro1kbu2bo1
dizi,dbu2ro1y
dizmek,dbu2ro1mk
diğer bir,dbu2krbu1r
diğer gûn etmek,dbu2kr kwbo1 e
diğer,dbu2kr
diş arasında söylenmek,dbu2so3 eresbo1dh swbu2lbo1mk
diş budak ağacı,dbu2so3 bu1wdefo2 eao1exu1y
diş diş,dbu2so3 dbu2so3
diş etleri,dbu2so3 ebo2lry
diş karıştıracak,dbu2so3 fo2erso3drh xu1fo2
diş,dbu2so3
dişi arslan,dbu2so3y erslebo1
dişi dana,dbu2so3y tebo1h
dişi domuz,dbu2so3y twkro1
dişi geyik,dbu2so3y kbu2k
dişi karaca,dbu2so3y fo2rexu1h
dişi koyun,dbu2so3y fo2wbu2wbo1
dişi,dbu2so3y
dişçi,dbu2so3xu1y
doksan,tfo2sebo1
dokumak,dwfo2wmfo2
dokunaklı,dwfo2bo1efo2lw
dokundurmak,dwfo2bo1drmfo2
dokunduruş,dwfo2bo1drso3
dokunmak,dwfo2bo1so3
dokunmak,dwfo2bo1mfo2
dokunmak,dwfo2wbo1mfo2
dokunur,dwfo2bo1wr
dokunuş,dwfo2bo1so3
dokuyucu,dwfo2wbu2bu2xu1y
dokuz,tfo2wro1
dolama,twlemh
dolandırmak,twlebo1drmfo2
dolandırıcı,twlebo1drbu2xu1y
dolap yeri,twlebu1 bu2ry
dolap çevirmek,twlebu1 xu3wbu2rmk
dolap,dwlebu1
dolap,twlebu1
dolayı olmak,twlebu2y ew
dolaşma,twleso3mh
dolaşmak,dwleso3mfo2
dolaşmak,twleso3mfo2
dolaşmasıyla beraber,twleso3msbu2lh bu1rebu1r
dolaştırmak,twleso3drmfo2
dolaşık,tleso3fo2
dolaşık,twleso3fo2
dolaşıp yine gelmek,twleso3wbu1 bu2bo1h klmk
dolaşış,twleso3so3
doldurmak,twldrmfo2
dolgun fiyat,twlao1wbo1 fo1bu2eo5bo2
dolgun,twlao1wbo1
dolmak,twlmfo2
dolu yağmak,dwlw bu2eao1mfo2
dolu,dwlw
dolu,twlw
doludizgin,twlwdbu2ro1kbu2bo1
domuz ahırı,twkro1exo1wry
domuz ayağı,twkro1ebu2eao1y
domuz butu pastırması,dwkro1bu1wty bu3ezdrmsy
domuz eti,twkro1ebo2y
domuz kılı,twkro1fo2bu2ly
domuz,twkro1
don yağı,twk bu2eao1y
don,twk
don,twbo1
donalı,dwbo1elw
donanma,dwbo1bo1me
donanmaya müteallik,dwbo1bo1mebu2h mbo2alfo2
donatmak,dwbo1ebo2mfo2
dondurmak,twkdrmfo2
donmak,twkmfo2
donmak,twkmk
donmuş,twkmso3
donuk,dwbo1fo2
donuk,dwbo1k
donuyor,twkbu2wr
donuz,twkro1
doru,dwrw
dost,dwsbo2
dostluk,dwsbo2lfo2
dostâne,dwsbo2ebo1h
dostî,dwsbo2y
doymak bilmez,dwbu2mfo2 bu1lmro1
doymak,dwbu2mfo2
doymuş,dwbu2mso3
doyurmak,dwbu2wrmfo2
doyurmak,twbu2wrmfo2
doğma,twao1mh
doğmak,twao1mfo2
doğmuş,twao1mso3
doğrama,dwao1remh
doğramacı işi,dwao1remh xu1y ebu2so3y
doğramacı,dwao1remh xu1y
doğramak,dwao1remfo2
doğramak,twao1remfo2
doğrayıcı,dwao1rebu2bu2xu1y
doğru durmak,dwao1ry dwrmfo2
doğru gelmek,twao1ry klmk
doğru lakırdı,twao1ry lefo2rdy
doğru oturmak,twao1ry ewtwrmfo2
doğru söylemek,twao1ry swbu2lmk
doğru söyler,twao1ry swbu2lr
doğru söyleyicilik,twao1ry swbu2lbu2bu2xu1bu2lk
doğru,twao1ry
